,timestamp,context1,context2,context3,context4,context5,context6,drawn_article,reward,article1,article2,article3,article4,article5,article6,article7,article8,article9,article10,article11,article12,article13,article14,article15,article16,article17,article18,article19,article20,article21,propensity_score
494,1241161200,1.0,0.0028420000000000003,0.000101,0.000585,0.0012640000000000001,0.995208,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
501,1241162700,1.0,0.033143,0.77796,7.2e-05,0.065721,0.12310399999999999,26,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
505,1241164800,1.0,0.033143,0.77796,7.2e-05,0.065721,0.12310399999999999,14,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
506,1241161800,1.0,0.5230229999999999,0.061690999999999996,0.105531,0.30275,0.007004000000000001,11,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
512,1241164800,1.0,0.207892,0.031495,0.063671,0.685645,0.011298,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
515,1241161800,1.0,0.054019000000000005,0.004052,0.008651,0.052244000000000006,0.881034,20,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
528,1241164200,1.0,0.000414,2e-05,3.5e-05,0.000218,0.9993120000000001,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
530,1241163600,1.0,0.317969,0.008883,0.490324,0.182582,0.000242,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
538,1241161500,1.0,0.005926,0.002591,0.014388999999999999,0.974134,0.002959,30,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
540,1241163000,1.0,0.028142,0.00122,0.089777,0.09245199999999999,0.788409,33,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
541,1241161800,1.0,0.112935,0.046978,0.095822,0.744138,0.000127,17,1,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
544,1241162700,1.0,0.590504,0.081314,0.038216,0.289102,0.000863,19,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
545,1241161800,1.0,0.029691000000000002,0.000252,0.008012,0.007236,0.954809,17,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
546,1241161500,1.0,0.000594,2.1e-05,2.3e-05,4.6e-05,0.999316,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
550,1241163900,1.0,3.5e-05,1e-06,3e-06,1e-05,0.999951,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
555,1241161200,1.0,0.00016,3e-06,3.2e-05,8.499999999999999e-05,0.999719,25,1,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
556,1241161800,1.0,0.136773,0.006314999999999999,0.059387999999999996,0.036237,0.7612869999999999,13,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
557,1241164500,1.0,0.043951,0.21285500000000002,0.003129,0.739653,0.000411,11,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
558,1241164200,1.0,0.034193,0.001784,0.00792,0.044463,0.91164,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
563,1241162700,1.0,0.287628,0.262305,0.000519,0.013843000000000001,0.435705,19,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
564,1241165400,1.0,4.7e-05,0.0,0.000547,1.6e-05,0.99939,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
566,1241163600,1.0,0.01201,2.1e-05,0.092954,0.007942,0.887073,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
570,1241161200,1.0,0.321782,0.15171300000000001,0.041596,0.484789,0.00011999999999999999,28,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
573,1241161200,1.0,0.012503,0.0005610000000000001,0.0073040000000000015,0.013156000000000001,0.966475,13,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
580,1241161800,1.0,0.15976500000000002,0.008261,0.33267800000000003,0.497831,0.001465,20,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
584,1241164200,1.0,0.059352999999999996,4e-05,0.185843,0.007232,0.747533,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
587,1241165100,1.0,0.000167,2e-06,3.1e-05,1.1e-05,0.99979,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
588,1241163600,1.0,0.00021600000000000002,6e-06,3.1e-05,0.000127,0.9996200000000001,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
589,1241163000,1.0,0.7700100000000001,0.109009,0.018716999999999998,0.09693,0.005334,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
594,1241161200,1.0,0.001215,6.4e-05,0.000121,0.000502,0.9980979999999999,18,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
595,1241164200,1.0,0.140758,0.714996,0.0016940000000000002,0.142353,0.000198,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
605,1241164200,1.0,0.739046,0.068732,0.055614,0.135232,0.001375,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
609,1241163900,1.0,0.024489,0.038058,0.005461,0.53863,0.393362,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
610,1241162400,1.0,0.0062380000000000005,1.1e-05,0.976356,0.010912,0.006483,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
611,1241163000,1.0,0.014193,0.00010700000000000001,0.8373010000000001,0.148199,0.0002,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
618,1241164200,1.0,0.576683,0.065731,0.053441999999999996,0.292128,0.012015999999999999,29,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
619,1241161800,1.0,0.125648,0.466653,0.005696,0.400694,0.00131,18,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
624,1241162700,1.0,0.698926,0.029151,0.11363,0.033513,0.124779,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
626,1241165700,1.0,0.803392,0.028279000000000002,0.120761,0.047202999999999995,0.000365,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
630,1241160900,1.0,0.022071,0.44900100000000004,0.0007599999999999999,0.527774,0.000394,19,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
635,1241164200,1.0,0.025718,0.9519920000000001,1.4999999999999999e-05,0.016965,0.005311,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
641,1241165100,1.0,0.059003999999999994,3.5e-05,0.936541,0.004412,9e-06,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
642,1241161500,1.0,0.008898,0.1307,0.0022010000000000003,0.857991,0.00021,20,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
654,1241164800,1.0,0.325246,0.534935,0.017254,0.122523,4.2e-05,19,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
659,1241163300,1.0,0.041248,0.728576,0.001627,0.22852399999999998,2.5e-05,26,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
660,1241162100,1.0,0.017419,0.001394,0.02167,0.142288,0.817228,29,1,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
666,1241162700,1.0,0.017127,0.001959,0.004782,0.045344,0.930787,19,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
667,1241162100,1.0,0.009087,0.024703,0.001756,0.5668529999999999,0.39760100000000004,9,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
670,1241163600,1.0,0.856289,0.069663,0.007944,0.063775,0.00233,16,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
671,1241165100,1.0,0.05660800000000001,0.067246,0.0004969999999999999,0.047306,0.828342,11,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
673,1241163000,1.0,0.565297,0.113506,0.051483,0.266875,0.0028399999999999996,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
674,1241163300,1.0,0.035947,0.0029460000000000003,0.0043549999999999995,0.030616,0.9261360000000001,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
675,1241162100,1.0,0.018875,0.0024,0.017071,0.265752,0.695902,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
682,1241161200,1.0,0.007116,0.00041,0.0015949999999999998,0.009283,0.9815969999999999,20,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
688,1241164500,1.0,0.09661,0.047824,0.000949,0.008296,0.8463209999999999,14,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
689,1241165400,1.0,0.085948,0.5615399999999999,0.00059,0.189931,0.161991,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
694,1241161800,1.0,0.153722,0.142496,0.038686,0.664636,0.00045999999999999996,11,1,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
695,1241164500,1.0,2.1e-05,0.0,0.00031800000000000003,0.000321,0.99934,26,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
697,1241161200,1.0,0.000278,9e-06,8.3e-05,0.00023999999999999998,0.999389,20,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
699,1241162400,1.0,0.0067480000000000005,0.000157,0.001074,0.001276,0.9907450000000001,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.2
701,1241165400,1.0,0.000197,2e-06,9e-06,8e-06,0.999785,14,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
703,1241162700,1.0,0.553029,0.045877,0.09412899999999999,0.291508,0.015456999999999999,17,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
704,1241162700,1.0,0.396548,0.271411,0.026119999999999997,0.304975,0.0009460000000000001,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
705,1241163900,1.0,0.007116,0.00041,0.0015949999999999998,0.009283,0.9815969999999999,14,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
707,1241165400,1.0,0.077548,0.001374,0.5973310000000001,0.32253200000000004,0.001215,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
714,1241164800,1.0,0.011809,0.001482,0.0014759999999999999,0.004257,0.9809760000000001,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
718,1241162400,1.0,0.664068,0.073064,0.041332,0.212738,0.008798,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
721,1241165100,1.0,0.183792,0.777196,0.0005650000000000001,0.037507,0.0009400000000000001,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
722,1241162100,1.0,0.014744,0.025818,0.006591,0.950945,0.001902,25,1,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
727,1241164800,1.0,0.037997,0.069303,0.008126999999999999,0.884274,0.000299,15,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
728,1241164800,1.0,0.033143,0.77796,7.2e-05,0.065721,0.12310399999999999,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
731,1241163000,1.0,0.618809,0.078446,0.056587,0.240436,0.005722,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
733,1241161500,1.0,0.00059,9e-06,0.000391,0.000796,0.9982139999999999,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
740,1241163600,1.0,0.553029,0.045877,0.09412899999999999,0.291508,0.015456999999999999,9,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
743,1241164500,1.0,0.058242999999999996,0.010919,0.22374899999999998,0.7070310000000001,5.9e-05,18,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
745,1241165700,1.0,0.001743,0.0,0.005842,6.1e-05,0.9923540000000001,23,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
748,1241161200,1.0,0.034047,0.00381,0.302413,0.6595810000000001,0.00015,11,1,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
750,1241162400,1.0,0.601069,0.009653,0.176905,0.190855,0.021518000000000002,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.2
754,1241163300,1.0,0.044802,0.003624,0.058597,0.891064,0.001913,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
756,1241162400,1.0,4.3e-05,0.0,1.6e-05,2.4e-05,0.9999170000000001,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
759,1241163300,1.0,0.00014,1e-06,3.7e-05,9.1e-05,0.999732,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
764,1241163000,1.0,0.003693,2e-06,0.9925440000000001,0.0037530000000000003,8e-06,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
768,1241161500,1.0,1.6e-05,1e-06,4e-06,4.5e-05,0.999933,13,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
771,1241161200,1.0,0.012995,0.000681,0.00159,0.008983,0.975751,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
787,1241164200,1.0,0.605156,0.077316,0.029214999999999998,0.270011,0.018302000000000002,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
789,1241161500,1.0,0.022323,0.001504,0.003602,0.021223,0.951348,24,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
790,1241163900,1.0,0.298273,0.042772000000000004,0.150422,0.49780699999999994,0.010726000000000001,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
791,1241164200,1.0,0.517478,0.05653200000000001,0.06314199999999999,0.349817,0.013031000000000001,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
796,1241164800,1.0,0.007462999999999998,0.000542,0.000779,0.005483,0.985733,27,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
798,1241165100,1.0,0.180179,0.718709,0.001265,0.097447,0.0023989999999999997,19,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
799,1241163600,1.0,0.000718,2e-06,0.028099000000000002,0.005352,0.965829,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
803,1241163300,1.0,0.553029,0.045877,0.09412899999999999,0.291508,0.015456999999999999,16,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
804,1241161800,1.0,0.044377,0.929976,9.300000000000001e-05,0.025480000000000003,7.3e-05,27,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
807,1241161200,1.0,3.8e-05,1e-06,2e-06,1.1e-05,0.999948,16,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
808,1241162700,1.0,0.078372,0.696033,0.005439,0.220123,3.4e-05,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
813,1241162100,1.0,7.900000000000001e-05,0.0,0.000213,9e-06,0.999699,29,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
818,1241161500,1.0,0.000493,6e-06,0.040424,0.014715,0.944361,9,1,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
820,1241162700,1.0,0.000181,3e-06,7.8e-05,0.000198,0.99954,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
822,1241163900,1.0,6.9e-05,2e-06,9e-06,4.3e-05,0.999876,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
824,1241164500,1.0,0.153149,0.722232,0.001019,0.121145,0.002456,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
827,1241161200,1.0,0.052631,0.9156040000000001,3.6e-05,0.012327,0.019402000000000003,20,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
832,1241165100,1.0,0.002949,0.000312,0.00021899999999999998,0.003207,0.9933129999999999,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
837,1241161500,1.0,0.056326,0.04163,0.042484,0.858959,0.000602,29,1,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
840,1241163000,1.0,0.664068,0.073064,0.041332,0.212738,0.008798,33,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
842,1241162400,1.0,0.255411,0.008903,0.5163,0.218937,0.0004480000000000001,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
844,1241163000,1.0,0.014393000000000001,0.007592,0.000588,0.013715,0.9637129999999999,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
845,1241165700,1.0,0.000852,9e-06,0.00038500000000000003,0.000674,0.998081,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
846,1241163000,1.0,0.0172,0.0201,0.00022,0.014621,0.947859,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
848,1241161200,1.0,0.664068,0.073064,0.041332,0.212738,0.008798,20,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
857,1241163900,1.0,0.007116,0.00041,0.0015949999999999998,0.009283,0.9815969999999999,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
861,1241165700,1.0,0.0008119999999999999,0.0014449999999999999,5e-06,0.000608,0.997131,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
862,1241162700,1.0,0.021165,0.029997000000000006,0.012206,0.9362790000000001,0.00035299999999999996,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
863,1241165700,1.0,0.21572600000000008,0.040162,0.128864,0.607957,0.007291,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
865,1241163000,1.0,0.26829400000000003,0.0009289999999999999,0.6936899999999999,0.035748,0.0013390000000000001,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
866,1241161800,1.0,0.000681,1e-05,0.00028399999999999996,0.001056,0.9979690000000001,19,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
867,1241163600,1.0,0.000692,3e-06,0.000149,3.6e-05,0.9991200000000001,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
872,1241164200,1.0,0.00059,9e-06,0.000391,0.000796,0.9982139999999999,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
874,1241163900,1.0,0.02061,0.029572,0.011037,0.9384299999999999,0.00035099999999999997,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
877,1241164200,1.0,0.0034799999999999996,1e-06,0.9816889999999999,0.014481,0.000349,23,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
878,1241165700,1.0,0.0040409999999999995,0.0,0.851152,0.000992,0.143814,19,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
880,1241163000,1.0,0.012331,0.0006730000000000001,0.0034909999999999997,0.027302999999999997,0.956201,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
881,1241162700,1.0,0.115525,0.0027489999999999997,0.685327,0.196393,6e-06,20,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
882,1241163600,1.0,0.156032,0.002679,0.112424,0.077658,0.651207,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
883,1241163300,1.0,0.319171,0.00636,0.057508000000000004,0.003942,0.613019,19,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
884,1241161500,1.0,0.015228,0.981034,2.4e-05,0.0037119999999999996,2e-06,13,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
886,1241164200,1.0,0.022323,0.001504,0.003602,0.021223,0.951348,33,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
887,1241162700,1.0,0.011167,0.062473,0.017664,0.9086860000000001,1.1e-05,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
889,1241161200,1.0,0.037959,0.005132,0.0027530000000000002,0.028193,0.9259629999999999,29,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
893,1241161800,1.0,4e-06,6e-06,1e-06,0.000684,0.9993059999999999,23,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
895,1241162100,1.0,0.0032479999999999996,9.300000000000001e-05,0.001545,0.005686999999999999,0.989426,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
896,1241163900,1.0,0.460057,0.01596,0.11545,0.40567800000000004,0.0028539999999999998,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
905,1241163600,1.0,0.15450999999999998,0.0004980000000000001,0.7832020000000001,0.061702,8.9e-05,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
907,1241162700,1.0,0.020894,0.001558,0.015144999999999999,0.065528,0.896875,19,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
908,1241163900,1.0,0.000454,1.2e-05,1.3000000000000001e-05,6.1e-05,0.99946,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
909,1241161800,1.0,0.055977,0.17490899999999998,0.012844,0.755794,0.00047599999999999997,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
911,1241162700,1.0,0.000582,2e-06,0.0184,0.009401000000000001,0.971616,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
912,1241163600,1.0,0.09125599999999999,0.192023,0.001073,0.11709000000000001,0.5985590000000001,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
915,1241163600,1.0,0.199174,0.001675,0.6659930000000001,0.132955,0.00020299999999999997,11,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
916,1241164800,1.0,0.5523100000000001,0.158117,0.021838,0.260913,0.006822,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
919,1241163600,1.0,0.030779,0.001553,0.01299,0.05105,0.9036280000000001,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
923,1241164200,1.0,0.011393,0.000831,0.001026,0.006741,0.980008,16,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
926,1241165100,1.0,0.46813,0.010440000000000001,0.39963000000000004,0.121484,0.000315,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
927,1241164800,1.0,0.051501,0.0014,0.001415,0.002224,0.9434600000000001,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
931,1241163300,1.0,0.004079,0.000164,0.0010140000000000001,0.003169,0.991575,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
940,1241162100,1.0,0.030441000000000006,0.035614,0.01859,0.821175,0.094181,13,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
941,1241163900,1.0,4.9e-05,0.0,3.8e-05,1e-05,0.9999020000000001,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
942,1241164500,1.0,0.047542,0.00448,0.00151,0.006942,0.939525,27,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
954,1241164200,1.0,0.040236,0.0014789999999999998,0.261209,0.696271,0.0008060000000000001,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
961,1241165400,1.0,0.7648020000000001,0.185514,0.004358,0.02875,0.016576,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
962,1241165400,1.0,0.022953,0.006606,0.093591,0.876667,0.000183,16,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
968,1241162700,1.0,0.105178,0.034045,0.063904,0.796624,0.00024900000000000004,23,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
971,1241160900,1.0,0.001301,1e-06,0.007992,0.000878,0.989828,15,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
973,1241161500,1.0,0.00011599999999999999,3e-06,5e-06,2.4e-05,0.9998520000000001,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
